time,best_bid,best_offer,bid_quote_size,offer_quote_size,cbrt_price,sqrt_price,weighted_price,square_price,midpoint_price,update_type,order_id,side,update_price,quantity,trader_id
19947946,0,0,0,0,-nan,-nan,-nan,-nan,0,ORDER,6304147982743044356,1,99.72,8041
6895979440,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,ORDER,6588479857488556170,1,98.83,7136
6895987404,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,ORDER,520085626690769470,0,99.28,3280
6895995151,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,6346868674103948357,0,0,0
6896002443,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,14822776704594386207,0,0,0
6896009659,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,16828231124089718588,0,0,0
6896020978,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,46262471638147787,0,0,0
6896028453,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,1282775695077244030,0,0,0
6896035646,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,ORDER,5448377264611000492,0,99.24,3491
6896043315,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,1312657433347804976,0,0,0
6896050497,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,4408440719957096274,0,0,0
6896057672,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,8695084831055240314,0,0,0
6896064834,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,ORDER,2606714796405748090,1,98.84,3089
6896072499,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,ORDER,714670377384361589,0,99.26,2416
6896080070,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,14956397280521764022,0,0,0
6896087256,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,3139694626763023691,0,0,0
6896094307,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,7353653059186221550,0,0,0
6896101282,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,ORDER,16302636165397762640,0,99.29,7027
6896108854,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,ORDER,3013502382457267902,0,99.22,1109
6896116525,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,8820978535362277795,0,0,0
6896123571,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,9325631057919014644,0,0,0
6896130729,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,6316131938763015184,0,0,0
6896137721,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,ORDER,789930721328847965,1,98.86,2818
6896145433,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,14542963162518114498,0,0,0
6896152522,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,4485320117665047156,0,0,0
6896159642,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,4552855296818348074,0,0,0
6896166717,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,ORDER,3053440141747212076,1,98.87,1691
6896174375,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,6874091305314476777,0,0,0
6896181369,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,13577255283402657807,0,0,0
6896188396,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,6151388291095997877,0,0,0
6896195467,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,13758660580851575074,0,0,0
6896202444,98.91,98.92,1767,24022,98.917,98.9179,98.9193,98.9199,98.915,CANCEL,1520840156671479930,0,0,0
6896209523,98.91,98.92,1388,24022,98.9172,98.9181,98.9195,98.92,98.915,CANCEL,2027115615763928446,0,0,0
6896228316,98.91,98.92,183,24022,98.9185,98.9192,98.9199,98.92,98.915,CANCEL,13096483959125523155,0,0,0
6896235612,98.9,98.92,2879,24022,98.9133,98.9149,98.9179,98.9197,98.91,ORDER,15755426148376120682,1,98.91,460
6896256144,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,1358572170945487278,0,0,0
6896262596,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,6993037417179829648,0,0,0
6896268968,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,9658822910717889582,0,0,0
6896275318,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,13837833434537071804,0,0,0
6896281735,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,4694491464527447357,0,0,0
6896299748,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,17187009326968085958,0,0,0
6896306758,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,6765909406611248774,0,0,0
6896313589,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,5842660884369804963,0,0,0
6896320324,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,11308346364133600741,1,98.9,571
6896327593,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,17006312607658254123,0,0,0
6896337543,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,5261214406440199191,0,0,0
6896344498,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,1842088436578260682,0,0,0
6896351347,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,2080208129561343559,1,98.82,6471
6896358664,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,15809519894458876746,0,0,0
6896365403,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,9752171541914066759,0,0,0
6896372245,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,13191375946029758440,1,98.85,2959
6896379665,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,1263789141190109217,0,0,0
6896386383,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,11153489988211930533,0,0,0
6896393178,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,18445019434781917482,0,0,0
6896400013,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,1922381384854284024,0,0,0
6896406955,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,2829565677371910154,1,98.88,483
6896414305,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,15591322329451557653,0,99.25,3027
6896421551,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,220501691412310888,0,0,0
6896428407,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,150229274416598154,0,0,0
6896435221,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,10311015531042263681,0,0,0
6896442152,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,18062199407049917948,1,98.89,588
6896449483,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,2686388536914977479,0,0,0
6896456333,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,10388162791611016467,0,0,0
6896466589,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,9355629272869780978,0,0,0
6896473396,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,2786195624804535780,0,0,0
6896480199,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,CANCEL,16864352455670046982,0,0,0
6896486959,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,668215808867564438,1,98.79,6452
6896494247,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,4668867258083213001,1,98.78,11189
6896501439,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,11744292067597019175,1,98.8,8380
6896508800,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,3671324147015331296,1,98.81,6732
6896516160,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,18081986511249785206,0,99.19,399
6896523550,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,ORDER,5115322930794996659,0,99.18,588
6896530994,98.91,98.92,460,24022,98.918,98.9188,98.9198,98.92,98.915,TRADE,14841874129451642547,1,98.92,565
6896538214,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,10085854901236785899,0,99.16,479
6896545658,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,587045115929121562,0,99.17,462
6927938815,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,6588479857488556170,0,0,0
6947938264,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,14897826191480419265,1,98.83,388
6963936670,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,13504947306428862115,0,0,0
6963949708,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,10446728051120768624,0,0,0
6963957438,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,18073124575363235574,0,0,0
6963964971,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,9644228842499966899,0,99.23,439
6963973131,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,8552153031644022932,0,0,0
6963980363,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,5811858370509534831,0,0,0
6963987965,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,2447216664823724660,0,0,0
6964003925,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,520085626690769470,0,0,0
6964011360,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,15891446666569904411,0,99.28,5530
6964030586,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,14201033437891722799,0,0,0
6964049612,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,17406351238004417925,0,0,0
6964057004,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,808103459221831743,0,99.21,571
6964064717,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,15372295326964830801,0,0,0
6964071882,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,12298940842734184370,0,0,0
6964079116,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,4138158240020672952,0,0,0
6964086251,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,13119832368730679589,0,99.27,3137
6964094097,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,5709097534732913031,0,0,0
6964101143,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,11915903393706486579,0,0,0
6964108405,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,15591322329451557653,0,0,0
6964115534,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,17178991228170396422,0,99.25,1665
6964123047,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,16583220041549472165,0,0,0
6964130117,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,18015801699920975881,0,0,0
6964137197,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,5448377264611000492,0,0,0
6964144397,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,6777425036748792419,0,99.24,513
6964152163,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,11744292067597019175,0,0,0
6964159249,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,6590759658019754626,1,98.8,2364
6964166994,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,4668867258083213001,0,0,0
6964174092,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,222613654191390806,1,98.78,5209
6964181652,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,668215808867564438,0,0,0
6964188640,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,6739576742456966935,1,98.79,3824
6964196257,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,3671324147015331296,0,0,0
6964203403,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,6768967892539777002,1,98.81,1588
6964210948,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,13191375946029758440,0,0,0
6964218091,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,14139329060706398172,1,98.85,489
6964225763,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,16302636165397762640,0,0,0
6964232840,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,14689713821527688826,0,99.29,4446
6964240351,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,7926042869093425498,0,0,0
6964247564,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,11243007611050204786,0,0,0
6964254666,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,714670377384361589,0,0,0
6964261723,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,15711543505981921768,0,0,0
6964268945,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,4060249397880532110,0,99.26,3175
6964276469,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,2606714796405748090,0,0,0
6964283708,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,7764391042917911676,1,98.84,374
6964291247,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,3053440141747212076,0,0,0
6964298343,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,5115322930794996659,0,0,0
6964305509,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,10085854901236785899,0,0,0
6964314989,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,18062199407049917948,0,0,0
6964322130,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,587045115929121562,0,0,0
6964329330,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,14034321105275698875,0,0,0
6964336425,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,16329888835670572882,0,0,0
6964346233,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,3013502382457267902,0,0,0
6964353438,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,4028047343240117454,0,99.22,621
6964361078,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,18081986511249785206,0,0,0
6964368110,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,2829565677371910154,0,0,0
6964375389,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,789930721328847965,0,0,0
6964382461,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,ORDER,9066276803134630844,1,98.86,611
6964390059,98.91,98.92,460,23457,98.918,98.9188,98.9198,98.92,98.915,CANCEL,15755426148376120682,0,0,0
6964397203,98.9,98.92,571,23457,98.9156,98.9174,98.9195,98.92,98.91,CANCEL,2080208129561343559,0,0,0
6964404555,98.9,98.92,571,23457,98.9156,98.9174,98.9195,98.92,98.91,ORDER,10139966966081981445,1,98.82,451
6964412342,98.9,98.92,571,23457,98.9156,98.9174,98.9195,98.92,98.91,CANCEL,11308346364133600741,0,0,0
6964419380,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,13270043079104065035,1,98.72,10371
6964427164,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,14235912041370126432,1,98.73,7422
6964434711,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,12611875701154736423,1,98.74,6967
6964442247,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,9279220996516267962,1,98.77,6500
6964449879,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,13650143558683466095,0,99.34,7428
6964457419,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,13146666106608502512,0,99.32,9139
6964465080,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,11837913520225574710,1,98.75,8376
6964472577,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,14693203588525554821,0,99.31,5974
6964480085,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,1440960960839034515,1,98.76,5875
6964487746,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,ORDER,3886838155282125448,0,99.33,8438
6964495314,98.86,98.92,611,23457,98.9067,98.9119,98.9185,98.92,98.89,CANCEL,1177283920235989161,0,0,0
6964502456,98.86,99.2,611,402,99.0187,99.0145,98.9949,98.9627,99.03,ORDER,5763677951113695285,0,98.91,23457
6964510386,98.86,98.91,611,23457,98.8989,98.9032,98.9087,98.91,98.885,TRADE,3713310880787069200,1,98.91,181
6971936858,98.86,98.91,611,23276,98.8989,98.9032,98.9087,98.91,98.885,CANCEL,5763677951113695285,0,0,0
6971949999,98.86,99.2,611,402,99.0187,99.0145,98.9949,98.9627,99.03,ORDER,14671054713235881471,0,98.87,23457
7055952932,98.86,98.87,611,23457,98.8678,98.8686,98.8697,98.87,98.865,CANCEL,14671054713235881471,0,0,0
7055998958,98.86,99.2,611,402,99.0187,99.0145,98.9949,98.9627,99.03,TRADE,14822717549395121162,0,98.86,611
7056008463,98.85,99.2,489,402,99.025,99.0167,99.0079,98.9911,99.025,TRADE,14822717549395121162,0,98.85,489
7056135860,98.84,99.2,374,402,99.02,99.0246,99.0265,99.033,99.02,TRADE,14822717549395121162,0,98.84,374
7056156768,98.83,99.2,388,402,99.015,99.0197,99.0183,99.0216,99.015,TRADE,14822717549395121162,0,98.83,388
7056164654,98.82,99.2,451,402,99.01,99.0054,98.9991,98.9882,99.01,TRADE,14822717549395121162,0,98.82,451
7056175504,98.81,99.2,1588,402,98.9617,98.9422,98.8888,98.8335,99.005,TRADE,14822717549395121162,0,98.81,1588
7056183069,98.8,99.2,2364,402,98.94,98.9176,98.8581,98.8112,99,TRADE,14822717549395121162,0,98.8,2364
7056191443,98.79,99.2,3824,402,98.9205,98.8912,98.829,98.7945,98.995,ORDER,14822717549395121162,0,98.8,17011
7099944261,98.79,98.8,3824,17011,98.7963,98.7968,98.7982,98.7995,98.795,TRADE,14137743501505686280,0,98.79,233
7115938027,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,2606240712113011860,0,99.27,4056
7115970010,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,658394522611828393,0,99.23,4144
7115978465,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,15825998553868298973,0,99.28,4187
7115986343,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,836776556798323658,0,0,0
7116006959,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,1045200387614136513,0,0,0
7116013953,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,3782522089410508872,0,0,0
7116020425,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,18310722482858679351,0,0,0
7116027015,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,11297979824571352562,0,99.21,1869
7116034345,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,12611875701154736423,0,0,0
7116041048,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,12085235112356529635,1,98.74,1647
7116048043,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,1845710308521621119,0,99.25,5083
7116055039,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,9279220996516267962,0,0,0
7116061704,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,11726641621263929531,1,98.77,561
7116068855,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,13146666106608502512,0,0,0
7116075374,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,14420850892007701775,0,99.2,1307
7116082313,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,16386544643141456641,0,99.22,3063
7116089228,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,11837913520225574710,0,0,0
7116095683,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,ORDER,2714592677436826839,1,98.75,727
7116102580,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,14693203588525554821,0,0,0
7116109137,98.79,98.8,3591,17011,98.7963,98.7969,98.7983,98.7996,98.795,CANCEL,6739576742456966935,0,0,0
7116115802,98.78,98.8,5209,17011,98.7919,98.7929,98.7953,98.7983,98.79,ORDER,2517532275334025294,1,98.79,527
7116122920,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,222613654191390806,0,0,0
7116129517,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,12065355921370878957,1,98.78,504
7116136533,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,13270043079104065035,0,0,0
7116143143,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,4034878988409313365,1,98.72,3649
7116150175,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,14235912041370126432,0,0,0
7116156673,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,15951353828856438303,1,98.73,2617
7116163569,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,10091589173853896545,0,99.29,6358
7116170361,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,3494183207280242331,0,99.26,4617
7116177170,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,9476893912399317442,0,99.24,5055
7116184099,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,13650143558683466095,0,0,0
7116190771,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,3886838155282125448,0,0,0
7116197294,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,1440960960839034515,0,0,0
7116203813,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,3126743767105029208,1,98.76,608
7116222404,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,5593765862037931261,1,98.68,5586
7116229846,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,8337442578766658193,1,98.65,8269
7116237262,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,2744636080911534802,1,98.71,4147
7116244686,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,7584662502552898845,1,98.67,8283
7116256889,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,14264450490679709526,1,98.7,5416
7116264698,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,2827264124478904600,0,99.19,608
7116272353,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,8539226480216236297,1,98.66,10856
7116279948,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,9309592391428090813,0,99.18,487
7116287545,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,4953682598411420694,0,99.16,524
7116307386,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,918757978040821573,1,98.69,6564
7116315296,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,2522253133664040427,0,99.17,435
7116322999,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,17063755829960106450,0,99.15,333
7147294195,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,2606240712113011860,0,0,0
7147319157,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,13119832368730679589,0,0,0
7147327397,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,6992519279261383652,1,98.77,2514
7147335576,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,15825998553868298973,0,0,0
7147342707,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,15891446666569904411,0,0,0
7147349780,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,7309216757782775930,0,99.21,4309
7147357505,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,9311869211255402695,0,99.19,4761
7147365005,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,8568758479483354809,1,98.74,4612
7147372471,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,1845710308521621119,0,0,0
7147391327,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,17178991228170396422,0,0,0
7147398632,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,10904908643568529812,1,98.71,6195
7147406429,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,8337442578766658193,0,0,0
7147413605,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,5593765862037931261,0,0,0
7147420824,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,6824463982052731058,0,99.16,1913
7147428620,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,12629567944238437707,0,99.23,7699
7147436284,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,CANCEL,8539226480216236297,0,0,0
7147443631,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,4855194415750665417,1,98.72,4038
7147451394,98.79,98.8,527,17011,98.7976,98.7986,98.7997,98.8,98.795,ORDER,4217406952966492074,1,98.75,4584
